geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
5440,-23.54649031,-46.69229743,sao paulo,SP
5444,-23.55942118,-46.69470547,sao paulo,SP
5463,-23.55597907,-46.70943242,sao paulo,SP
5460,-23.5481244,-46.7136928,sao paulo,SP
5447,-23.5473975,-46.698129,sao paulo,SP
5400,-23.55697379,-46.67603639,são paulo,SP
5464,-23.54955593,-46.71503145,sao paulo,SP
5567,-23.59055299,-46.79112846,sao paulo,SP
5572,-23.59688585,-46.79431021,sao paulo,SP
5550,-23.57963153,-46.78179246,sao paulo,SP
5574,-23.59058228,-46.80236036,sao paulo,SP
5577,-23.583555,-46.7779905,sao paulo,SP
5549,-23.59781529,-46.76950915,sao paulo,SP
5531,-23.57959664,-46.72093576,sao paulo,SP
5564,-23.5876906,-46.76379987,sao paulo,SP
5542,-23.58677108,-46.74898374,sao paulo,SP
5588,-23.57574504,-46.74085825,sao paulo,SP
5516,-23.58346067,-46.71710992,sao paulo,SP
5528,-23.59339563,-46.75787536,sao paulo,SP
5527,-23.59935978,-46.75121407,sao paulo,SP
5583,-23.58246586,-46.78823345,sao paulo,SP
5595,-23.58085566,-46.74244326,sao paulo,SP
5514,-23.57810278,-46.71391289,sao paulo,SP
5545,-23.58503018,-46.76811553,sao paulo,SP
5520,-23.59688064,-46.74000762,sao paulo,SP
5551,-23.58872637,-46.76168438,sao paulo,SP
5586,-23.569668,-46.727281,sao paulo,SP
5539,-23.57898282,-46.72990412,são paulo,SP
5508,-23.55751035,-46.71974432,sao paulo,SP
5544,-23.59363986,-46.76698941,sao paulo,SP
5533,-23.58486958,-46.72851984,sao paulo,SP
5596,-23.5812137,-46.7453496,sao paulo,SP
5590,-23.5746705,-46.73328225,são paulo,SP
5502,-23.56008608,-46.71047525,são paulo,SP
5594,-23.58260453,-46.73785581,sao paulo,SP
5587,-23.57094048,-46.73152324,sao paulo,SP
5547,-23.59582246,-46.77691311,são paulo,SP
5521,-23.59057843,-46.73025262,são paulo,SP
5541,-23.58818169,-46.74083316,sao paulo,SP
5565,-23.59644437,-46.79121165,sao paulo,SP
5512,-23.57604855,-46.70754878,sao paulo,SP
5571,-23.59266005,-46.79704031,sao paulo,SP
5570,-23.60479743,-46.79999081,são paulo,SP
5580,-23.57362347,-46.71755338,sao paulo,SP
5529,-23.59362061,-46.75174211,são paulo,SP
5592,-23.57826826,-46.73747021,sao paulo,SP
5518,-23.58537179,-46.72678427,sao paulo,SP
5591,-23.58001747,-46.73346263,sao paulo,SP
5585,-23.57140886,-46.72313449,são paulo,SP
5513,-23.58509185,-46.72014422,sao paulo,SP
5584,-23.57861883,-46.79050335,sao paulo,SP
5537,-23.58374909,-46.73472062,sao paulo,SP
5524,-23.59517619,-46.74183651,sao paulo,SP
5540,-23.57400655,-46.72093092,sao paulo,SP
5576,-23.58734081,-46.79203581,são paulo,SP
5535,-23.5821973,-46.7318918,sao paulo,SP
5519,-23.59096445,-46.73175016,sao paulo,SP
5523,-23.59282959,-46.73979117,sao paulo,SP
5509,-23.56221662,-46.71198141,sao paulo,SP
5536,-23.59000691,-46.737891,sao paulo,SP
5530,-23.57707304,-46.71994264,sao paulo,SP
5582,-23.57131893,-46.72031085,sao paulo,SP
5522,-23.59153082,-46.73618747,sao paulo,SP
5543,-23.58704839,-46.75402491,sao paulo,SP
5581,-23.57324153,-46.72474234,sao paulo,SP
5579,-23.57017137,-46.71274396,sao paulo,SP
5507,-23.56798252,-46.7108552,sao paulo,SP
5593,-23.58221682,-46.73608282,são paulo,SP
5568,-23.59163978,-46.78520787,sao paulo,SP
5525,-23.60441343,-46.74862601,sao paulo,SP
5515,-23.57945781,-46.71400648,são paulo,SP
5566,-23.58950441,-46.79407484,sao paulo,SP
5546,-23.58550289,-46.76862599,sao paulo,SP
5517,-23.58453095,-46.72268667,sao paulo,SP
5511,-23.5774794,-46.70843941,são paulo,SP
5560,-23.5895007,-46.78020185,sao paulo,SP
5526,-23.60129797,-46.74589362,sao paulo,SP
5510,-23.57078035,-46.70900621,sao paulo,SP
5503,-23.57108446,-46.70899252,são paulo,SP
5569,-23.59961175,-46.79161571,sao paulo,SP
5578,-23.575329,-46.71174825,sao paulo,SP
5501,-23.57056312,-46.70599889,sao paulo,SP
5563,-23.60074507,-46.78544613,sao paulo,SP
5589,-23.57694194,-46.73865149,sao paulo,SP
5573,-23.58526375,-46.74059246,sao paulo,SP
5505,-23.56544284,-46.70931093,sao paulo,SP
5506,-23.56241621,-46.70719731,sao paulo,SP
5532,-23.57798873,-46.72482338,sao paulo,SP
5534,-23.60175672,-46.7509264,sao paulo,SP
5538,-23.5885045,-46.7378698,sao paulo,SP
5692,-23.62047777,-46.70489432,sao paulo,SP
5641,-23.61998303,-46.73733714,sao paulo,SP
5672,-23.58881333,-46.69699394,sao paulo,SP
5618,-23.59056042,-46.72383838,sao paulo,SP
5617,-23.59021834,-46.71979532,sao paulo,SP
5630,-23.61280234,-46.7393106,sao paulo,SP
5628,-23.60207,-46.73361059,sao paulo,SP
5657,-23.6163702,-46.71383076,sao paulo,SP
5639,-23.60949203,-46.73801204,sao paulo,SP
5676,-23.59906477,-46.69707283,sao paulo,SP
5640,-23.62705348,-46.73637583,sao paulo,SP
5659,-23.61120965,-46.72386238,sao paulo,SP
5685,-23.60842234,-46.70497568,sao paulo,SP
5625,-23.59111995,-46.72995539,sao paulo,SP
5616,-23.58725995,-46.71949672,sao paulo,SP
5690,-23.61605568,-46.70422185,sao paulo,SP
5642,-23.62391684,-46.73498587,são paulo,SP
5688,-23.60666796,-46.7092825,sao paulo,SP
5633,-23.5995803,-46.74046628,são paulo,SP
5634,-23.60834921,-46.73536442,sao paulo,SP
5614,-23.59777282,-46.71044338,sao paulo,SP
5655,-23.60806732,-46.71870143,sao paulo,SP
5683,-23.60610211,-46.70830448,sao paulo,SP
5662,-23.61064963,-46.72621973,são paulo,SP
5615,-23.587322,-46.71691466,sao paulo,SP
5603,-23.57601838,-46.70376421,são paulo,SP
5638,-23.60919424,-46.73799176,sao paulo,SP
5687,-23.60894923,-46.70880516,sao paulo,SP
5609,-23.58148811,-46.70849486,sao paulo,SP
5606,-23.58013674,-46.70585137,são paulo,SP
5679,-23.60432395,-46.70316317,sao paulo,SP
5665,-23.62006511,-46.72171512,sao paulo,SP
5619,-23.59238764,-46.72709256,sao paulo,SP
5661,-23.6054693,-46.72710418,são paulo,SP
5632,-23.59978148,-46.73530029,sao paulo,SP
5621,-23.59960671,-46.72349638,sao paulo,SP
5663,-23.61480284,-46.72500444,sao paulo,SP
5613,-23.59271175,-46.7115766,sao paulo,SP
5693,-23.62018184,-46.70281581,sao paulo,SP
5670,-23.58636465,-46.69528771,sao paulo,SP
5658,-23.60414238,-46.72178356,sao paulo,SP
5674,-23.59093425,-46.69966047,são paulo,SP
5691,-23.61640963,-46.70783765,sao paulo,SP
5622,-23.60455309,-46.726091,são paulo,SP
5686,-23.61757126,-46.70260664,sao paulo,SP
5664,-23.61813267,-46.72177931,sao paulo,SP
5660,-23.61950673,-46.72681977,sao paulo,SP
5684,-23.60608578,-46.70428515,sao paulo,SP
5675,-23.59843346,-46.70202364,são paulo,SP
5635,-23.60249062,-46.73494687,sao paulo,SP
5624,-23.59456298,-46.72783455,são paulo,SP
5612,-23.59296483,-46.70855381,sao paulo,SP
5627,-23.5947415,-46.73237259,sao paulo,SP
5678,-23.59750477,-46.70475611,sao paulo,SP
5626,-23.59459567,-46.73544152,sao paulo,SP
5623,-23.59636116,-46.72563468,são paulo,SP
5629,-23.60319871,-46.73059743,são paulo,SP
5653,-23.60116312,-46.71666864,sao paulo,SP
5652,-23.59929133,-46.71701511,sao paulo,SP
5654,-23.60586261,-46.71580612,são paulo,SP
5656,-23.61171629,-46.71837572,sao paulo,SP
5605,-23.59180098,-46.70513936,sao paulo,SP
5610,-23.58677395,-46.70683302,sao paulo,SP
5673,-23.58857992,-46.69831,sao paulo,SP
5651,-23.59568668,-46.71941159,sao paulo,SP
5611,-23.5855469,-46.71315652,sao paulo,SP
5608,-23.58003516,-46.70495098,sao paulo,SP
5602,-23.57695362,-46.70471236,sao paulo,SP
5671,-23.5871594,-46.69516108,são paulo,SP
5601,-23.5778039,-46.70280208,sao paulo,SP
5620,-23.59342079,-46.72339217,sao paulo,SP
5650,-23.53281597,-46.70520181,sao paulo,SP
5604,-23.58657545,-46.69865639,sao paulo,SP
5782,-23.65280171,-46.76828364,sao paulo,SP
5783,-23.64468551,-46.76780446,sao paulo,SP
5761,-23.63460337,-46.76865205,sao paulo,SP
5778,-23.64054058,-46.75217512,sao paulo,SP
5741,-23.61182165,-46.7470504,sao paulo,SP
5756,-23.6223789,-46.75619956,sao paulo,SP
5726,-23.62478253,-46.74035377,sao paulo,SP
5735,-23.62626139,-46.75142153,sao paulo,SP
5794,-23.64183953,-46.76894056,sao paulo,SP
5724,-23.63073694,-46.73651846,sao paulo,SP
5758,-23.63034222,-46.76340287,sao paulo,SP
5765,-23.63034542,-46.7549756,sao paulo,SP
5785,-23.62183552,-46.76420516,são paulo,SP
5734,-23.62615315,-46.74691974,sao paulo,SP
5705,-23.62548226,-46.72148081,sao paulo,SP
5777,-23.64848693,-46.75818167,sao paulo,SP
5717,-23.6355617,-46.73325836,sao paulo,SP
5759,-23.62992811,-46.76822669,são paulo,SP
5728,-23.63280321,-46.73923762,sao paulo,SP
5715,-23.62885516,-46.73196836,sao paulo,SP
5767,-23.63133472,-46.75945889,sao paulo,SP
5736,-23.63461272,-46.74535252,sao paulo,SP
5763,-23.64200068,-46.76038596,sao paulo,SP
5773,-23.63225017,-46.75266984,sao paulo,SP
5750,-23.61566816,-46.74667826,sao paulo,SP
5796,-23.6501109,-46.77797783,sao paulo,SP
5792,-23.64005026,-46.77842218,sao paulo,SP
5757,-23.62252098,-46.760733,sao paulo,SP
5793,-23.63927121,-46.77614998,sao paulo,SP
5709,-23.61896923,-46.74077239,são paulo,SP
5787,-23.61730115,-46.75773107,sao paulo,SP
5752,-23.61873041,-46.75077996,são paulo,SP
5707,-23.64358027,-46.73208462,sao paulo,SP
5790,-23.63932373,-46.7827606,sao paulo,SP
5754,-23.61935914,-46.75424524,sao paulo,SP
5711,-23.61149785,-46.74395093,sao paulo,SP
5704,-23.62882679,-46.71923267,sao paulo,SP
5716,-23.63231996,-46.73365393,sao paulo,SP
5729,-23.6332928,-46.73784152,sao paulo,SP
5784,-23.61897562,-46.76140532,sao paulo,SP
5791,-23.64976236,-46.78236887,sao paulo,SP
5797,-23.65704668,-46.77487448,sao paulo,SP
5749,-23.62113417,-46.74593827,sao paulo,SP
5781,-23.65313382,-46.76031589,sao paulo,SP
5776,-23.63513851,-46.74873851,sao paulo,SP
5713,-23.62510449,-46.72835261,sao paulo,SP
5712,-23.62121801,-46.73093811,sao paulo,SP
5743,-23.6127092,-46.75626773,sao paulo,SP
5727,-23.62559033,-46.73905081,sao paulo,SP
5788,-23.63398247,-46.77712237,sao paulo,SP
5775,-23.63536465,-46.75609421,sao paulo,SP
5774,-23.63104971,-46.75049533,sao paulo,SP
5780,-23.6478918,-46.75019352,sao paulo,SP
5760,-23.63275292,-46.76647935,sao paulo,SP
5795,-23.64712667,-46.77838211,sao paulo,SP
5706,-23.63354212,-46.72427091,sao paulo,SP
5730,-23.63396457,-46.74107527,sao paulo,SP
5798,-23.65935571,-46.76962645,sao paulo,SP
5789,-23.65665016,-46.77635938,sao paulo,SP
5725,-23.62470745,-46.73478049,sao paulo,SP
5723,-23.64118725,-46.73119887,sao paulo,SP
5772,-23.63772855,-46.75823556,sao paulo,SP
5762,-23.64205513,-46.76451918,sao paulo,SP
5731,-23.63933091,-46.74136006,sao paulo,SP
5786,-23.63652132,-46.77320758,sao paulo,SP
5742,-23.61161957,-46.74943872,sao paulo,SP
5766,-23.63073479,-46.75447497,sao paulo,SP
5770,-23.64853648,-46.75895003,sao paulo,SP
5755,-23.61886829,-46.75733442,sao paulo,SP
5718,-23.63420682,-46.73509554,sao paulo,SP
5745,-23.61484848,-46.75224766,sao paulo,SP
5710,-23.608188,-46.7455815,sao paulo,SP
5857,-23.65656158,-46.77925716,sao paulo,SP
5820,-23.6678856,-46.74222196,sao paulo,SP
5821,-23.66642303,-46.75327763,são paulo,SP
5893,-23.6581731,-46.79023747,sao paulo,SP
5819,-23.66429285,-46.73636514,sao paulo,SP
5878,-23.69035782,-46.78717484,sao paulo,SP
5801,-23.64640934,-46.73403575,sao paulo,SP
5815,-23.66038745,-46.73521357,sao paulo,SP
5882,-23.68308621,-46.78696567,sao paulo,SP
5847,-23.65306602,-46.74602714,sao paulo,SP
5835,-23.65313654,-46.75922278,sao paulo,SP
5851,-23.66403017,-46.75469777,são paulo,SP
5833,-23.6708925,-46.76035587,sao paulo,SP
5883,-23.6775776,-46.77842011,sao paulo,SP
5813,-23.65633695,-46.73044073,sao paulo,SP
5874,-23.69891158,-46.7819288,sao paulo,SP
5842,-23.64926293,-46.74191755,sao paulo,SP
5877,-23.68901505,-46.79212203,sao paulo,SP
5818,-23.6653079,-46.72985416,sao paulo,SP
5805,-23.65135539,-46.73374376,sao paulo,SP
5876,-23.69938067,-46.79162868,sao paulo,SP
5885,-23.680098,-46.78833855,são paulo,SP
5872,-23.688336,-46.77583654,sao paulo,SP
5886,-23.6790109,-46.79185745,sao paulo,SP
5854,-23.66143225,-46.76008268,sao paulo,SP
5884,-23.67289556,-46.77665233,sao paulo,SP
5843,-23.65048418,-46.73618255,são paulo,SP
5856,-23.65299511,-46.78211825,sao paulo,SP
5863,-23.67604624,-46.76574142,sao paulo,SP
5858,-23.66680329,-46.78338322,sao paulo,SP
5845,-23.654069,-46.74337428,são paulo,SP
5849,-23.65111484,-46.75521082,sao paulo,SP
5814,-23.66028776,-46.73169637,sao paulo,SP
5879,-23.68640098,-46.79388411,sao paulo,SP
5822,-23.66399214,-46.75249755,sao paulo,SP
5816,-23.66523653,-46.73926854,sao paulo,SP
5832,-23.67562887,-46.75054034,sao paulo,SP
5853,-23.66138798,-46.75169947,sao paulo,SP
5894,-23.65171509,-46.78741173,sao paulo,SP
5836,-23.64853153,-46.73531887,sao paulo,SP
5873,-23.68924295,-46.77704194,são paulo,SP
5870,-23.67827801,-46.77417885,são paulo,SP
5830,-23.6674951,-46.74613565,sao paulo,SP
5881,-23.68415988,-46.78090967,sao paulo,SP
5841,-23.64808118,-46.7419578,sao paulo,SP
5866,-23.67801379,-46.76738606,são paulo,SP
5852,-23.66869027,-46.75727636,sao paulo,SP
5846,-23.65931721,-46.74501784,sao paulo,SP
5860,-23.66461397,-46.76746998,são paulo,SP
5890,-23.66734335,-46.78750323,são paulo,SP
5892,-23.66130574,-46.78506411,são paulo,SP
5844,-23.65423228,-46.7367731,sao paulo,SP
5812,-23.65710295,-46.73313711,são paulo,SP
5855,-23.66194586,-46.76384176,sao paulo,SP
5868,-23.6605625,-46.77540272,sao paulo,SP
5848,-23.65685449,-46.75778198,sao paulo,SP
5880,-23.68723545,-46.79042453,sao paulo,SP
5862,-23.66611589,-46.76457249,sao paulo,SP
5859,-23.66710446,-46.76940817,são paulo,SP
5887,-23.67912206,-46.79956128,sao paulo,SP
5871,-23.68363258,-46.77071537,sao paulo,SP
5889,-23.66803492,-46.78780192,sao paulo,SP
5875,-23.69623799,-46.78661122,são paulo,SP
5869,-23.67521887,-46.77215835,sao paulo,SP
5850,-23.65584819,-46.75396642,sao paulo,SP
5834,-23.66952984,-46.75504919,sao paulo,SP
5861,-23.67281889,-46.75980282,sao paulo,SP
5823,-23.66460801,-46.75018112,sao paulo,SP
5891,-23.6633108,-46.78904302,são paulo,SP
5831,-23.67208722,-46.74664063,sao paulo,SP
5840,-23.64654223,-46.73975229,sao paulo,SP
5864,-23.67562863,-46.7619841,sao paulo,SP
5804,-23.64831729,-46.73174553,são paulo,SP
5802,-23.6607991,-46.72552379,sao paulo,SP
5888,-23.67285946,-46.79496372,sao paulo,SP
5867,-23.67262268,-46.76950771,sao paulo,SP
5895,-23.6522652,-46.78579959,sao paulo,SP
5828,-23.6684979,-46.74165737,sao paulo,SP
6036,-23.55950814,-46.77587276,osasco,SP
6065,-23.55297867,-46.78876389,osasco,SP
6083,-23.54326071,-46.77752467,osasco,SP
6033,-23.56227563,-46.77786621,osasco,SP
6028,-23.5486138,-46.76471318,osasco,SP
6045,-23.56973206,-46.79430997,osasco,SP
6026,-23.5498096,-46.76308697,osasco,SP
6050,-23.56108267,-46.78510372,osasco,SP
6097,-23.5281282,-46.77680755,osasco,SP
6040,-23.57022882,-46.78203874,osasco,SP
6016,-23.53366929,-46.78029839,osasco,SP
6018,-23.54001991,-46.77765642,osasco,SP
6093,-23.53814645,-46.781652,osasco,SP
6090,-23.53006666,-46.78718498,osasco,SP
6086,-23.5360759,-46.78451071,osasco,SP
6013,-23.5301352,-46.77720142,osasco,SP
6030,-23.56196345,-46.76548707,osasco,SP
6075,-23.55182946,-46.78773578,osasco,SP
6053,-23.56739495,-46.79295748,osasco,SP
6020,-23.53538565,-46.76092362,osasco,SP
6070,-23.55103301,-46.78430382,osasco,SP
6080,-23.54442169,-46.78839878,osasco,SP
6060,-23.55245679,-46.78012559,osasco,SP
6010,-23.53584321,-46.76406621,osasco,SP
6056,-23.56598616,-46.78504213,osasco,SP
6023,-23.54409619,-46.76689678,osasco,SP
6038,-23.56342929,-46.77683405,osasco,SP
6029,-23.54735772,-46.76562621,osasco,SP
6037,-23.55503702,-46.77326263,osasco,SP
6160,-23.56267681,-46.80937041,osasco,SP
6122,-23.54548958,-46.79820772,osasco,SP
6170,-23.54585713,-46.80489027,osasco,SP
6162,-23.55775014,-46.80815712,osasco,SP
6144,-23.56949385,-46.80373038,osasco,SP
6186,-23.53386854,-46.81391517,osasco,SP
6150,-23.58171604,-46.8148781,osasco,SP
6192,-23.52741934,-46.79951706,osasco,SP
6184,-23.54109052,-46.8065205,osasco,SP
6180,-23.53751282,-46.80268585,osasco,SP
6149,-23.58566871,-46.81450391,osasco,SP
6110,-23.52973649,-46.79305225,osasco,SP
6126,-23.55001324,-46.79182616,osasco,SP
6130,-23.55769919,-46.79915738,osasco,SP
6172,-23.542046,-46.81338237,osasco,SP
6152,-23.56521911,-46.80795515,osasco,SP
6182,-23.53186447,-46.81364442,osasco,SP
6140,-23.58146817,-46.79887781,osasco,SP
6124,-23.54642379,-46.80117699,osasco,SP
6114,-23.53242104,-46.79702879,osasco,SP
6132,-23.56252661,-46.79832375,osasco,SP
6120,-23.54387935,-46.79098153,osasco,SP
6142,-23.57123779,-46.79956214,osasco,SP
6190,-23.53073363,-46.80171451,osasco,SP
6154,-23.55920379,-46.80348418,osasco,SP
6194,-23.52517861,-46.80307406,osasco,SP
6145,-23.574366,-46.8042525,osasco,SP
6147,-23.57594556,-46.80839393,osasco,SP
6112,-23.53776792,-46.79607205,osasco,SP
6187,-23.54517208,-46.8136641,osasco,SP
6102,-23.54946788,-46.81297819,osasco,SP
6210,-23.53249258,-46.76495583,osasco,SP
6276,-23.47483117,-46.77140135,osasco,SP
6236,-23.50689077,-46.78586646,osasco,SP
6226,-23.50902539,-46.77749182,osasco,SP
6286,-23.50729827,-46.77267139,osasco,SP
6216,-23.52567351,-46.76902196,osasco,SP
6298,-23.509894,-46.76214752,osasco,SP
6278,-23.48096747,-46.78610336,osasco,SP
6233,-23.51236149,-46.78486267,osasco,SP
6230,-23.51374368,-46.80485744,osasco,SP
6296,-23.52290327,-46.75575183,osasco,SP
6266,-23.48960524,-46.79252125,osasco,SP
6253,-23.50021048,-46.79551408,osasco,SP
6223,-23.51409806,-46.77680179,osasco,SP
6273,-23.49968872,-46.76690136,osasco,SP
6263,-23.49345128,-46.8046048,osasco,SP
6268,-23.50283208,-46.78519422,osasco,SP
6213,-23.532364,-46.76773272,osasco,SP
6293,-23.51370773,-46.76080882,osasco,SP
6220,-23.51664288,-46.78308356,osasco,SP
6260,-23.49820951,-46.78964941,osasco,SP
6280,-23.5110126,-46.76163429,osasco,SP
6283,-23.51685734,-46.7701972,osasco,SP
6270,-23.49708886,-46.77149657,osasco,SP
6250,-23.50314062,-46.79416268,osasco,SP
6246,-23.49994009,-46.81177025,osasco,SP
6288,-23.50416826,-46.76754376,osasco,SP
6243,-23.50120698,-46.79877113,osasco,SP
6290,-23.5186892,-46.77405857,osasco,SP
6240,-23.50310808,-46.80236768,osasco,SP
6382,-23.54811119,-46.84116676,carapicuíba,SP
6342,-23.58361359,-46.82348459,carapicuiba,SP
6396,-23.53125412,-46.85372647,carapicuiba,SP
6332,-23.5452825,-46.828647,carapicuiba,SP
6385,-23.54912742,-46.84347909,carapicuiba,SP
6384,-23.54124086,-46.84765384,carapicuiba,SP
6386,-23.53274733,-46.84702937,carapicuiba,SP
6365,-23.5480078,-46.84857506,carapicuiba,SP
6395,-23.5300121,-46.84894224,carapicuiba,SP
6325,-23.53347429,-46.83775059,carapicuiba,SP
6330,-23.55971077,-46.83035351,carapicuiba,SP
6310,-23.51582912,-46.83639886,carapicuiba,SP
6355,-23.55785784,-46.86825867,carapicuiba,SP
6380,-23.54770711,-46.83422886,carapicuiba,SP
6333,-23.56033407,-46.83369914,carapicuiba,SP
6331,-23.54208366,-46.83143328,carapicuiba,SP
6343,-23.5721642,-46.83314788,carapicuiba,SP
6317,-23.5259012,-46.84502074,carapicuiba,SP
6315,-23.52730267,-46.83872493,carapicuiba,SP
6320,-23.52021141,-46.83725321,carapicuiba,SP
6326,-23.52809482,-46.82723771,carapicuiba,SP
6321,-23.5421977,-46.82758557,carapicuíba,SP
6345,-23.57657046,-46.8371352,carapicuiba,SP
6390,-23.53921894,-46.84530489,carapicuiba,SP
6362,-23.55117865,-46.83780801,carapicuíba,SP
6361,-23.54371685,-46.85643675,carapicuiba,SP
6341,-23.57241933,-46.81653107,carapicuiba,SP
6327,-23.53486865,-46.82116435,carapicuiba,SP
6311,-23.52157282,-46.84708966,carapicuiba,SP
6364,-23.56403617,-46.84315249,carapicuiba,SP
6352,-23.56522517,-46.86928228,carapicuiba,SP
6381,-23.54833767,-46.84135989,carapicuiba,SP
6322,-23.52709759,-46.83147272,carapicuiba,SP
6360,-23.55679024,-46.83965447,carapicuiba,SP
6335,-23.55579745,-46.83153866,carapicuiba,SP
6363,-23.56716817,-46.84068837,carapicuiba,SP
6340,-23.56573883,-46.82322006,carapicuiba,SP
6350,-23.5764991,-46.85922428,carapicuiba,SP
6397,-23.53112815,-46.86075518,carapicuiba,SP
6329,-23.54301846,-46.82382469,carapicuiba,SP
6394,-23.52521057,-46.85748517,carapicuiba,SP
6328,-23.55530825,-46.85588505,carapicuiba,SP
6351,-23.57327905,-46.86273188,carapicuiba,SP
6334,-23.54443545,-46.83005195,carapicuiba,SP
6387,-23.55134994,-46.83514189,carapicuiba,SP
6379,-23.53484203,-46.85972267,carapicuíba,SP
6455,-23.50247658,-46.85563438,barueri,SP
6428,-23.49614723,-46.9621729,barueri,SP
6449,-23.54275048,-46.86625768,barueri,SP
6472,-23.48430859,-46.84897174,barueri,SP
6454,-23.49317067,-46.8474662,barueri,SP
6405,-23.50216981,-46.89791529,barueri,SP
6414,-23.49590147,-46.8746867,barueri,SP
6401,-23.50924262,-46.88666938,barueri,SP
6402,-23.50847332,-46.8797384,barueri,SP
6412,-23.50300165,-46.88036875,barueri,SP
6448,-23.54540501,-46.87726942,barueri,SP
6453,-23.49651233,-46.85319907,barueri,SP
6413,-23.48299883,-46.87868868,barueri,SP
6417,-23.48731117,-46.88600566,barueri,SP
6407,-23.50058251,-46.89233398,barueri,SP
6462,-23.48382621,-46.80446831,barueri,SP
6433,-23.53163249,-46.88560267,barueri,SP
6460,-23.50445927,-46.84497058,barueri,SP
6423,-23.49640964,-46.90376883,barueri,SP
6447,-23.54787986,-46.88417091,barueri,SP
6420,-23.50732474,-46.88916151,barueri,SP
6458,-23.49470972,-46.8159959,barueri,SP
6422,-23.51851521,-46.89450998,barueri,SP
6436,-23.53994293,-46.88676605,barueri,SP
6465,-23.50740729,-46.84703285,barueri,SP
6470,-23.4972342,-46.85921711,barueri,SP
6404,-23.50682728,-46.87255898,barueri,SP
6440,-23.51052497,-46.86104615,barueri,SP
6421,-23.50956702,-46.89803072,barueri,SP
6416,-23.48757912,-46.8955642,barueri,SP
6437,-23.54200098,-46.88815007,barueri,SP
6473,-23.48152701,-46.86658899,barueri,SP
6410,-23.49992319,-46.86532587,barueri,SP
6474,-23.4910091,-46.85001991,barueri,SP
6409,-23.4917567,-46.8963427,barueri,SP
6444,-23.54353812,-46.88441097,barueri,SP
6429,-23.49179191,-46.9473331,barueri,SP
6411,-23.50326868,-46.87545256,barueri,SP
6471,-23.4859656,-46.85357264,barueri,SP
6435,-23.52735457,-46.88567388,barueri,SP
6406,-23.50193225,-46.88748451,barueri,SP
